entry,subentry,run,luminosityBlock,event,HLT_Dimuon10_Jpsi,HLT_Dimuon5_PsiPrime,HLT_Dimuon8_Jpsi,HLT_Dimuon9_PsiPrime,HLT_DoubleMu11_Acoplanarity03,HLT_DoubleMu3p5_LowMassNonResonant_Displaced,HLT_DoubleMu3p5_LowMass_Displaced,HLT_DoubleMu4_Acoplanarity03,HLT_DoubleMu5_IsoMu5,HLT_L2DoubleMu23_NoVertex,HLT_L2DoubleMu23_NoVertex_2Cha_Angle2p5,HLT_L2DoubleMu38_NoVertex_2Cha_Angle2p5,HLT_Mu13_Mu8,HLT_Mu13_Mu8_NoDZ,HLT_Mu17,HLT_Mu17_Mu8,HLT_Mu17_TkMu8,HLT_Mu17_TkMu8_NoDZ,HLT_Mu22_TkMu22,HLT_Mu22_TkMu8,HLT_Mu8,HLT_TripleMu5,PV_npvs,PV_x,PV_y,PV_z,nMuon,Muon_pt,Muon_eta,Muon_phi,Muon_mass,Muon_charge,Muon_pfRelIso03_all,Muon_pfRelIso04_all,Muon_tightId,Muon_softId,Muon_dxy,Muon_dxyErr,Muon_dz,Muon_dzErr,Muon_jetIdx,Muon_genPartIdx
3816,0,195399,86,71029849,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,6,0.07451269,0.061256826,10.701751,2,28.315155,0.44318232,0.4255565,0.10565837,-1,0.24459887,0.24459887,True,True,-0.0022703628,0.0016079773,9.964553e-06,0.0021320486,-1,-1
3816,1,195399,86,71029849,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,6,0.07451269,0.061256826,10.701751,2,9.935547,0.51711816,0.5958473,0.10565837,1,0.50244176,0.69707835,False,True,-999.0,-999.0,-999.0,-999.0,-1,-1
3817,0,195399,86,71105161,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0.07385055,0.06427873,5.6198916,4,9.057871,1.0669712,-2.3965404,0.10565837,1,4.980502,5.178658,False,False,-0.073645934,0.06016785,-0.86144465,0.59502685,-1,-1
3817,1,195399,86,71105161,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0.07385055,0.06427873,5.6198916,4,14.257905,0.5054588,0.39465332,0.10565837,1,4.1731296,4.1731296,True,True,0.00066565844,0.001551038,-0.001811761,0.0026363952,-1,-1
3817,2,195399,86,71105161,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0.07385055,0.06427873,5.6198916,4,9.000533,1.0571111,-2.399881,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3817,3,195399,86,71105161,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0.07385055,0.06427873,5.6198916,4,8.945333,0.65250117,0.52553487,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3818,0,195399,86,71101129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7,0.07038162,0.061242923,3.4965932,2,65.49731,-1.6495163,-3.105681,0.10565837,-1,0.0,0.018938728,True,True,0.00059997436,0.0010716715,-0.0017546106,0.0041981065,-1,-1
3818,1,195399,86,71101129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7,0.07038162,0.061242923,3.4965932,2,35.48335,-1.8367628,0.31240287,0.10565837,1,0.08138214,0.08138214,True,True,0.005330561,0.0023896548,-0.0021360302,0.004834945,-1,-1
3819,0,195399,86,71105017,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,4,0.06978848,0.067429915,-1.7329862,2,12.899068,0.7234664,2.0339904,0.10565837,1,0.09552938,0.09552938,True,True,0.0014131902,0.0015626076,-0.009638512,0.0040090466,-1,-1
3819,1,195399,86,71105017,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,4,0.06978848,0.067429915,-1.7329862,2,20.582441,0.32414472,2.4649498,0.10565837,-1,0.106267095,0.19025071,True,True,0.0012116528,0.0017611551,0.0012440637,0.003403277,-1,-1
3820,0,195399,86,71151113,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,3,0.07139273,0.062172957,1.7842345,2,9.212735,0.64491147,-2.595819,0.10565837,-1,2.4555109,3.0126834,True,True,-0.023196686,0.002227042,0.004948109,0.0033101325,-1,-1
3820,1,195399,86,71151113,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,3,0.07139273,0.062172957,1.7842345,2,20.740217,0.563939,-2.6074271,0.10565837,1,1.0537318,1.2528653,True,True,0.0004700071,0.001591187,0.002301654,0.003213061,-1,-1
3821,0,195399,86,71172265,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.073330656,0.064533785,-2.7121577,4,12.056098,-1.663745,1.9491223,0.10565837,-1,2.823296,2.8773172,True,True,0.1960242,0.0033450383,0.23423837,0.0058910334,-1,-1
3821,1,195399,86,71172265,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.073330656,0.064533785,-2.7121577,4,14.006061,-0.3633461,-1.1955459,0.10565837,-1,6.07407,6.156675,True,True,-0.016093954,0.0022896263,0.001818666,0.0053968537,-1,-1
3821,2,195399,86,71172265,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.073330656,0.064533785,-2.7121577,4,15.880324,-0.37415567,-1.2339102,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3821,3,195399,86,71172265,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.073330656,0.064533785,-2.7121577,4,16.274603,-0.3953048,-1.1745661,0.10565837,-1,-999.0,-999.0,False,True,-999.0,-999.0,-999.0,-999.0,-1,-1
3822,0,195399,86,71307833,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0.07045355,0.06753879,0.3721763,2,9.480056,-1.4278922,-0.5407322,0.10565837,-1,2.670354,2.670354,True,True,-0.057096113,0.0039508687,0.06919779,0.0062702727,-1,-1
3822,1,195399,86,71307833,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0.07045355,0.06753879,0.3721763,2,14.834872,0.4658491,-1.5624042,0.10565837,1,1.7419409,1.7983468,True,True,-0.040461924,0.001979376,0.0038951735,0.0032237077,-1,-1
3823,0,195399,86,71284089,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,6,0.0883784,0.071014315,15.138146,2,3.6543386,2.2340577,-1.2794437,0.10565837,-1,7.4346166,7.4346166,True,True,0.004206811,0.008766151,0.2311832,0.036153413,-1,-1
3823,1,195399,86,71284089,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,6,0.0883784,0.071014315,15.138146,2,26.663658,0.42950994,2.0288975,0.10565837,1,0.30230454,0.36721525,True,True,0.028306387,0.0011362106,-0.015298125,0.0030228132,-1,-1
3824,0,195399,86,71382777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,5,0.07760147,0.067002386,1.9620872,3,7.7570634,0.7136386,2.669255,0.10565837,1,5.291443,5.510906,True,True,0.014314994,0.002466972,0.02379924,0.0042995806,-1,-1
3824,1,195399,86,71382777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,5,0.07760147,0.067002386,1.9620872,3,23.493525,0.80928934,2.610289,0.10565837,-1,1.7471222,1.7471222,True,True,0.015190037,0.0013141487,-0.008553889,0.0042500463,-1,-1
3824,2,195399,86,71382777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,5,0.07760147,0.067002386,1.9620872,3,13.567374,0.50611407,-0.39789462,0.10565837,-1,1.3546026,1.7294711,True,True,-0.006356936,0.0019627644,0.00021982596,0.002522296,-1,-1
3825,0,195399,86,71368233,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,5,0.074626714,0.064147234,-0.5597607,2,13.834018,-1.8382752,-2.0481324,0.10565837,-1,3.7543237,3.9889567,True,True,0.0018050355,0.0029554015,-0.014166067,0.006733334,-1,-1
3825,1,195399,86,71368233,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,5,0.074626714,0.064147234,-0.5597607,2,30.871927,-0.1982956,0.95164305,0.10565837,1,1.0690461,1.3509709,False,True,-0.0016109104,0.0010183095,-6.854046e-05,0.0040698387,-1,-1
3826,0,195399,86,70687616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6,0.07085263,0.060299557,-7.2614355,2,26.81605,1.033747,-2.5465593,0.10565837,-1,1.1989565,1.2205249,True,True,-0.018670222,0.0013041965,0.09346856,0.0035262688,-1,-1
3826,1,195399,86,70687616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6,0.07085263,0.060299557,-7.2614355,2,18.998936,1.1377451,-2.5969055,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3828,0,195399,86,70902720,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,8,0.06751637,0.05937264,-2.4030666,2,24.991154,-0.36720264,-1.8940169,0.10565837,-1,0.0,0.0,True,True,-0.00070110755,0.0020174528,0.0009514496,0.0017847441,-1,-1
3828,1,195399,86,70902720,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,8,0.06751637,0.05937264,-2.4030666,2,27.247534,-0.26128873,0.26968634,0.10565837,1,0.0,0.0,True,True,-0.0020061457,0.0012494499,0.0014211617,0.0025408047,-1,-1
3829,0,195399,86,70888240,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11,0.06325875,0.088893615,-1.6919897,2,22.927296,-0.7612818,2.0261388,0.10565837,1,0.7310151,1.0870055,True,True,-0.00035195335,0.0015356058,-0.00014729046,0.0030068527,-1,-1
3829,1,195399,86,70888240,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11,0.06325875,0.088893615,-1.6919897,2,8.921271,-0.7963477,1.5984058,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3830,0,195399,86,70916176,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,8,0.07091761,0.06312937,-2.7187467,3,12.899979,-1.6580298,2.3234541,0.10565837,-1,1.5019026,1.6647959,True,True,0.008825358,0.0028596644,-0.014135858,0.0053192675,-1,-1
3830,1,195399,86,70916176,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,8,0.07091761,0.06312937,-2.7187467,3,18.16422,0.4943363,2.095819,0.10565837,1,0.38705894,0.42299932,True,True,-0.0005279679,0.0014700318,0.00037019743,0.003476345,-1,-1
3830,2,195399,86,70916176,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,8,0.07091761,0.06312937,-2.7187467,3,13.314731,-1.8448805,2.5016217,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3831,0,195399,86,71278800,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,13,0.07206311,0.062058628,-2.528051,2,49.696743,1.926812,-0.7081743,0.10565837,1,0.027443279,0.04227139,True,True,0.00084699376,0.0014058695,-0.004250916,0.0070859226,-1,-1
3831,1,195399,86,71278800,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,13,0.07206311,0.062058628,-2.528051,2,37.125404,1.2104144,2.6060703,0.10565837,-1,0.014584947,0.12283149,True,True,0.0011216066,0.0009987305,-0.0070892577,0.0038225988,-1,-1
3832,0,195399,86,71327408,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.07181824,0.06484831,-11.030494,2,24.508862,2.3455381,0.42409688,0.10565837,-1,0.0,0.0,True,True,-0.00024977664,0.0016586622,-0.00018816942,0.007864437,-1,-1
3832,1,195399,86,71327408,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.07181824,0.06484831,-11.030494,2,19.084028,-0.45526505,-2.5723758,0.10565837,1,0.0,0.02874857,True,False,0.00021806742,0.0015697525,-0.00032054135,0.002001632,-1,-1
3833,0,195399,86,71373440,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,0.07077282,0.064436495,-3.480571,2,13.333882,-0.7688408,-2.6394968,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3833,1,195399,86,71373440,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,0.07077282,0.064436495,-3.480571,2,146.15625,0.26527157,-2.1588702,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3834,0,195399,86,71392384,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0.07600207,0.06083138,6.161258,2,13.678492,-0.37565583,-2.1382532,0.10565837,1,1.5646805,1.6542703,True,True,-0.00021744455,0.0018507118,-0.0042121746,0.0038029202,-1,-1
3834,1,195399,86,71392384,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0.07600207,0.06083138,6.161258,2,11.028542,-0.33687693,-2.107247,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3835,0,195399,86,71487152,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0.06597734,0.06363403,3.5632646,2,14.583162,0.99743545,0.4801491,0.10565837,-1,0.18846178,0.32177773,True,True,0.001482869,0.002086872,-0.00041931155,0.004812252,-1,-1
3835,1,195399,86,71487152,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0.06597734,0.06363403,3.5632646,2,13.944613,0.76462746,-2.6447992,0.10565837,1,1.6495093,1.8020751,False,True,-0.0042197234,0.0017112872,0.030695708,0.0030933775,-1,-1
3836,0,195399,86,70806430,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4,0.06790683,0.067889474,-2.6249754,3,5.2883816,1.3262767,0.06996806,0.10565837,1,0.1930845,0.26527134,True,False,-0.0029988652,0.0034339556,-0.0050328714,0.0075631384,-1,-1
3836,1,195399,86,70806430,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4,0.06790683,0.067889474,-2.6249754,3,6.3001637,0.46739873,-2.962778,0.10565837,-1,0.049558327,0.35322952,True,True,0.063710116,0.0028413157,-0.04755281,0.0040567694,-1,-1
3836,2,195399,86,70806430,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4,0.06790683,0.067889474,-2.6249754,3,5.7697206,-0.8200593,-3.1127398,0.10565837,1,0.62862253,1.8175589,True,True,0.0003890064,0.003284383,0.003606951,0.0053330464,-1,-1
3837,0,195399,86,70848094,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.07391674,0.06390184,0.76017356,2,9.657357,-0.88019216,-1.3988408,0.10565837,-1,3.4908984,3.4908984,True,True,-0.070188664,0.0031605472,-0.013695965,0.004439739,-1,-1
3837,1,195399,86,70848094,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.07391674,0.06390184,0.76017356,2,16.196905,0.45369714,1.8889306,0.10565837,-1,0.49684557,0.58197564,True,True,-0.009505875,0.0012152807,-0.0035805649,0.002981215,-1,-1
3839,0,195399,86,71323054,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11,0.06693473,0.062168285,1.1124798,2,16.525448,2.189413,0.33520207,0.10565837,-1,1.4479483,1.4479483,True,True,-0.0002781307,0.0025879305,0.0006777709,0.008685742,-1,-1
3839,1,195399,86,71323054,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11,0.06693473,0.062168285,1.1124798,2,10.732418,-0.50145555,-2.7797081,0.10565837,1,0.58668226,0.7432978,True,True,0.03726847,0.0019180084,-0.0100226505,0.0032391439,-1,-1
3841,0,195399,86,71474798,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,9,0.07052851,0.06023526,4.5919547,5,5.9669642,2.0274599,2.2882278,0.10565837,1,0.0,0.4610159,True,True,-0.12747084,0.003169038,-0.1420739,0.011630742,-1,-1
3841,1,195399,86,71474798,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,9,0.07052851,0.06023526,4.5919547,5,9.326904,1.0666261,-0.86374617,0.10565837,1,0.73815507,1.2156103,True,True,-0.017111653,0.0023458179,0.009710006,0.004839024,-1,-1
3841,2,195399,86,71474798,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,9,0.07052851,0.06023526,4.5919547,5,13.246747,0.010605073,-0.33549047,0.10565837,-1,0.36520505,0.40996706,True,True,0.0012396101,0.0016032892,0.0038313821,0.003787095,-1,-1
3841,3,195399,86,71474798,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,9,0.07052851,0.06023526,4.5919547,5,4.822275,1.7352598,1.930497,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3841,4,195399,86,71474798,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,9,0.07052851,0.06023526,4.5919547,5,12.864619,0.00048726486,-0.32828674,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3842,0,195399,86,70739226,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0.07222234,0.06433998,6.099356,2,15.633599,0.7026054,1.3629072,0.10565837,-1,0.0,0.0,True,True,-0.00034776263,0.0014691566,0.0031290918,0.0025404016,-1,-1
3842,1,195399,86,70739226,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0.07222234,0.06433998,6.099356,2,12.72423,0.91754293,1.6976037,0.10565837,1,0.0,0.038829185,True,True,-0.001292499,0.0018157666,0.0034546142,0.004074481,-1,-1
3843,0,195399,86,70830810,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,7,0.104136206,0.06458414,-6.6755414,2,17.7594,-2.264608,3.0690465,0.10565837,1,0.17282948,0.2103618,True,True,7.183845e-05,0.004192362,-0.00012119049,0.017545864,-1,-1
3843,1,195399,86,70830810,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,7,0.104136206,0.06458414,-6.6755414,2,20.167677,-1.7851566,-0.07743768,0.10565837,-1,0.0,0.028953511,True,True,-0.030849375,0.0029912728,-0.30957487,0.00669201,-1,-1
3844,0,195399,86,71005418,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0.07319762,0.06255444,6.3112144,3,14.158816,1.4057288,3.0988698,0.10565837,-1,3.2122405,4.101125,True,True,0.00577709,0.0014986614,-0.027717544,0.005048982,-1,-1
3844,1,195399,86,71005418,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0.07319762,0.06255444,6.3112144,3,9.489865,-0.5760909,0.048530538,0.10565837,1,10.357837,10.561499,False,True,-999.0,-999.0,-999.0,-999.0,-1,-1
3844,2,195399,86,71005418,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0.07319762,0.06255444,6.3112144,3,5.809687,-0.6458563,0.19772474,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3845,0,195399,86,71094858,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,4,0.06873153,0.06126334,-2.2519338,3,19.99497,1.735694,-2.1656082,0.10565837,1,0.16529125,0.3278349,True,True,0.018545764,0.0021201733,-0.07142481,0.005445214,-1,-1
3845,1,195399,86,71094858,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,4,0.06873153,0.06126334,-2.2519338,3,9.71644,1.6446413,-2.041034,0.10565837,-1,0.21667248,0.40405604,True,True,-0.03272018,0.0025429195,0.041294843,0.0068078786,-1,-1
3845,2,195399,86,71094858,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,4,0.06873153,0.06126334,-2.2519338,3,5.583117,1.6220601,-2.2344306,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3846,0,195399,86,71131594,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.07239759,0.063696295,4.251746,3,12.140772,2.3531039,1.4181353,0.10565837,1,2.2289808,2.6425188,True,True,0.042322718,0.0037733119,0.11601799,0.012478977,-1,-1
3846,1,195399,86,71131594,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.07239759,0.063696295,4.251746,3,13.393054,0.31910238,-1.7515706,0.10565837,-1,0.68335307,1.1921082,True,True,0.008527434,0.001889539,-0.0024742093,0.0040318533,-1,-1
3846,2,195399,86,71131594,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0.07239759,0.063696295,4.251746,3,7.01111,2.352925,1.541081,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3847,0,195399,86,71176090,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,5,0.07083487,0.062387355,1.9474982,2,17.582975,-1.1761594,-1.4980756,0.10565837,1,-999.0,-999.0,False,False,-0.003728787,0.0027394653,-0.0037827773,0.004737507,-1,-1
3847,1,195399,86,71176090,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,5,0.07083487,0.062387355,1.9474982,2,6.850095,-1.1367899,-1.5805613,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3849,0,195399,86,71302090,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,5,0.07127236,0.06360942,-5.911012,2,12.427877,0.19953671,-0.2569877,0.10565837,-1,1.5983189,2.4876802,True,True,0.0058747516,0.0019875874,-0.009076631,0.0037720285,-1,-1
3849,1,195399,86,71302090,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,5,0.07127236,0.06360942,-5.911012,2,18.953222,0.419452,2.938602,0.10565837,1,1.2967194,1.428,True,True,0.022412473,0.0011192954,-0.025650848,0.002919688,-1,-1
3850,0,195399,86,71339034,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.07163918,0.06407311,2.695367,2,14.678778,1.4227293,-1.0076135,0.10565837,-1,0.7499224,0.8256863,True,True,0.044215374,0.0018610392,0.03963386,0.0053411894,-1,-1
3850,1,195399,86,71339034,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.07163918,0.06407311,2.695367,2,11.424528,0.9906941,-1.1502397,0.10565837,1,0.4337768,0.59260756,True,True,-0.009646664,0.002496377,0.019390408,0.003289505,-1,-1
3851,0,195399,86,71382762,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,4,0.070022695,0.06309325,2.4222126,2,33.229042,-1.362146,1.5798576,0.10565837,1,0.34507394,0.34507394,True,True,-0.0005750777,0.0024600388,-0.00079680455,0.0044857077,-1,-1
3851,1,195399,86,71382762,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,4,0.070022695,0.06309325,2.4222126,2,17.211655,-0.49646473,-1.4219348,0.10565837,-1,2.1149087,2.2589629,True,True,-0.016474634,0.0016386512,0.026078599,0.0022778113,-1,-1
3852,0,195399,86,71469562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7,0.07100369,0.0609261,2.581828,2,32.126095,-1.3290569,2.4928474,0.10565837,-1,0.97540057,0.97540057,True,True,0.022727722,0.0011108165,0.021509783,0.0035820098,-1,-1
3852,1,195399,86,71469562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7,0.07100369,0.0609261,2.581828,2,25.44951,-1.2947955,2.595582,0.10565837,1,1.2312933,1.2550157,False,True,-999.0,-999.0,-999.0,-999.0,-1,-1
3855,0,195399,86,70855153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,0.07448178,0.061226726,-2.7715697,3,8.089969,-0.62096745,-1.4146106,0.10565837,1,-999.0,-999.0,False,False,-0.0025779428,0.0030614766,0.0033418576,0.0039573796,-1,-1
3855,1,195399,86,70855153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,0.07448178,0.061226726,-2.7715697,3,8.757338,-0.7694625,-1.5443989,0.10565837,-1,-999.0,-999.0,False,False,0.0030130853,0.0022835277,0.00071623974,0.0035896506,-1,-1
3855,2,195399,86,70855153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,0.07448178,0.061226726,-2.7715697,3,8.516324,-0.6965161,-1.5013174,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3856,0,195399,86,70900977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.072854966,0.06255605,4.0336647,11,39.602646,1.8737348,0.49508366,0.10565837,1,-999.0,-999.0,False,False,-0.0034213301,0.0016174896,0.023509996,0.0048206747,-1,-1
3856,1,195399,86,70900977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.072854966,0.06255605,4.0336647,11,3.631581,1.5319409,-2.9950545,0.10565837,-1,-999.0,-999.0,False,False,14.60209,0.20524728,45.33732,1.010404,-1,-1
3856,2,195399,86,70900977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.072854966,0.06255605,4.0336647,11,10.935328,1.5451684,-2.8230433,0.10565837,-1,-999.0,-999.0,False,False,1.9754872,0.072020605,4.6871743,1.0092897,-1,-1
3856,3,195399,86,70900977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.072854966,0.06255605,4.0336647,11,7.2489815,1.5400507,-2.7928574,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3856,4,195399,86,70900977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.072854966,0.06255605,4.0336647,11,22.155823,1.4985589,-2.765288,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
